Real Labels,Predicted Labels,Diff,MAPE
1.746,1.9103341,0.16433411026000977,0.9058796619358478
2.695,2.743018,0.0480179119110109,0.9821825929829273
1.816,1.8521827,0.036182745933532656,0.9800755804330767
2.354,2.0891225,-0.2648774662017823,0.8874777118938902
3.901,4.051284,0.1502838363647463,0.961475561044669
1.52,1.9707266,0.4507266092300415,0.7034693360328674
1.65,1.6893711,0.03937110900878915,0.9761387218128551
4.057,4.0181437,-0.03885634613037148,0.9904223943479489
1.672,1.7618319,0.08983187961578376,0.9462727992728566
2.59,2.5093215,-0.08067854881286607,0.9688499811533335
2.702,2.9709675,0.2689675312042237,0.90045613204877
2.387,1.606785,-0.7802149410247803,0.6731399492983744
3.9189999999999996,3.678133,-0.24086698913574178,0.9385386605930743
3.7249999999999996,3.5954807,-0.1295193195343014,0.9652297128766976
2.291,2.1112146,-0.17978536224365227,0.9215253765850492
1.745,1.5754905,-0.16950952529907237,0.9028598708887837
3.9609999999999994,3.8568692,-0.10413077926635683,0.9737109873096802
2.707,2.568504,-0.1384959049224852,0.9488378629765477
1.649,1.7338305,0.08483045196533201,0.9485564269464329
2.119,1.7461,-0.3729000511169436,0.8240207403884174
1.65,1.6314414,-0.018558645248412997,0.988752336213083
3.9829999999999997,3.9888866,0.005886594772339215,0.9985220701048608
4.065,4.1174145,0.0524144744873043,0.9871059103352265
4.108,3.615022,-0.49297805595397914,0.8799956046850099
4.048,3.99958,-0.048420093536376996,0.9880385144425946
4.067,3.8600538,-0.20694622230529802,0.9491157555187366
3.055,2.763023,-0.2919771003723146,0.9044264810565255
4.255,4.0135155,-0.24148452758789052,0.9432468795328107
4.287,3.4157393,-0.8712607021331786,0.7967668061270868
2.032,1.9117519,-0.12024813365936282,0.9408227688684239
1.568,1.6246903,0.05669029426574701,0.9638454755958246
4.411,4.018819,-0.39218114471435506,0.9110901961654149
2.698,1.8349061,-0.8630938987731933,0.6800986290684976
2.798,2.5590632,-0.23893680381774907,0.9146044303724985
4.597,3.8076606,-0.7893394203186039,0.8282924906855332
1.666,1.7308681,0.06486810111999519,0.9610635647539044
2.606,2.599411,-0.006588989257812372,0.9974716081128886
2.542,2.645843,0.10384302902221698,0.9591490837835496
2.529,2.3890882,-0.1399118461608886,0.9446770082400598
2.728,2.7064686,-0.02153141784667989,0.992107251522478
2.845,2.8730874,0.02808740615844707,0.9901274495049395
2.066,1.7355044,-0.33049561119079574,0.8400311659289469
2.641,2.791826,0.1508260097503662,0.9428905680612018
2.65,2.5951176,-0.05488243103027335,0.9792896486678214
2.123,2.8051875,0.6821874637603758,0.6786681753366106
2.649,2.5552542,-0.09374577903747561,0.9646108799405528
2.671,2.3592963,-0.31170367813110333,0.8833007569707587
1.935,1.7135655,-0.22143453121185308,0.8855635497613162
1.952,1.786604,-0.16539595317840572,0.9152684666094233
1.666,1.666601,0.0006009426116944105,0.999639290149043
1.595,1.6138239,0.018823890686035183,0.9881981876576582
1.643,1.9116678,0.2686678237915039,0.8364772831457676
2.183,2.3790076,0.19600757789611833,0.9102118287237204
1.641,1.5949878,-0.04601224994659425,0.9719608470770297
2.318,2.52497,0.20697005462646478,0.9107117969687383
3.9049999999999994,3.5431967,-0.36180332183837827,0.9073487011937571
3.137,2.6529913,-0.48400870513916017,0.845709689149136
1.436,1.631598,0.1955979957580567,0.8637896965473143
1.627,1.6064115,-0.020588542938232424,0.9873457019433114
2.688,2.429597,-0.25840309906005876,0.9038678946949186
1.664,1.678957,0.014956985473632889,0.9910114269990187
3.933,3.6048696,-0.32813039588928206,0.9165699476508309
1.577,1.724347,0.14734699535369877,0.9065649997757141
1.745,1.583342,-0.16165804386138927,0.9073592871854503
3.561,3.2395263,-0.3214737281799316,0.9097237494580366
4.108,3.0876586,-1.0203413562774655,0.7516208967192148
1.633,1.5840199,-0.048980100631713874,0.9700060620748844
3.878,3.9246643,0.046664258956909066,0.9879669265196211
1.685,1.7164911,0.03149110317230219,0.9813109179986337
1.759,1.6454456,-0.1135544147491454,0.935443766487126
1.539,1.6282871,0.08928707695007332,0.9419837056854624
2.508,2.8803887,0.3723887367248535,0.8515196424542051
3.878,3.889322,0.011322042465209847,0.9970804428919005
1.658,1.5536137,-0.10438633728027336,0.9370408098430196
3.3359999999999994,3.1279192,-0.20808080291747988,0.9376256585978777
1.935,1.8388216,-0.09617835044860845,0.9502954261247502
1.414,1.6158452,0.20184520339965828,0.8572523314005245
4.069,3.997761,-0.07123898887634272,0.9824922612739388
2.949,2.7677417,-0.18125831985473617,0.9385356663768274
1.674,1.5690049,-0.10499510669708245,0.9372789087831048
1.589,1.6664224,0.0774223670959473,0.9512760433631546
2.641,2.1607242,-0.4802758369445801,0.8181462184988337
2.737,2.7441025,0.0071024780273436505,0.9974050135084604
2.602,2.5113988,-0.09060120773315417,0.9651801661286878
3.452,3.3634145,-0.08858547401428218,0.9743379275740781
4.08,4.090024,0.01002399444580071,0.9975431386162253
1.627,1.6876588,0.06065878677368164,0.9627174021059117
2.198,1.7251511,-0.4728489379882812,0.7848730946368148
2.203,1.5842061,-0.6187938957214354,0.7191130750243144
1.675,1.6930218,0.018021774291992143,0.9892407317659748
3.136,2.6066167,-0.5293832645416261,0.8311915610517774
1.587,1.7443172,0.15731717395782474,0.9008713459623032
2.066,1.6923913,-0.37360872364044173,0.8191632509000766
2.725,2.9443665,0.2193664550781249,0.9194985485951835
2.386,2.8228254,0.43682543182373035,0.8169214451702723
2.339,2.5789635,0.23996351814270023,0.8974076450864898
4.497,4.7328424,0.23584244537353527,0.947555604764613
2.723,2.3414383,-0.3815617065429686,0.8598745110014805
3.4399999999999995,3.602896,0.16289597511291554,0.9526465188625246
1.589,1.59946,0.010460005760192903,0.9934172399243594
2.681,2.7650018,0.08400177383422847,0.9686677456791389
2.365,2.2093418,-0.15565823554992697,0.9341825642495023
1.621,1.5634356,-0.057564445495605465,0.9644883124641546
2.712,2.6103535,-0.10164653015136738,0.9625197160208823
3.118,2.4845686,-0.6334314041137694,0.7968468877120688
3.132,3.1639102,0.031910150527953984,0.9898115739055063
1.649,1.5785884,-0.07041163349151613,0.957300404189499
4.048,3.9991038,-0.048896215438842816,0.9879208953955427
3.2799999999999994,3.4417803,0.161780328750611,0.9506767290394479
1.643,1.5893898,-0.05361019897460939,0.9673705423161233
3.8819999999999997,3.586527,-0.2954728908538815,0.9238864268794741
2.453,1.9391785,-0.5138215332031248,0.7905334149192316
4.041,3.6065779,-0.4344221267700199,0.8924963804083099
3.8969999999999994,4.236372,0.33937199401855533,0.9129145511884641
4.401,4.148217,-0.25278279876708964,0.9425624179124995
2.987,2.7984586,-0.18854142379760752,0.9368793358561742
3.745,3.4706602,-0.2743397903442384,0.9267450493072795
2.252,2.0163941,-0.23560586166381814,0.8953792799006136
2.649,2.5385067,-0.11049325370788576,0.9582886924470042
1.62,1.5668043,-0.05319571018219005,0.9671631418628457
1.777,1.5886161,-0.18838386726379386,0.8939876942803636
1.653,1.5757238,-0.07727623271942141,0.9532509178950869
3.4219999999999997,3.5034728,0.08147280502319365,0.9761914655104635
1.662,1.7034352,0.04143518257141121,0.975069083892051
2.688,2.4063227,-0.2816772823333742,0.8952093443700245
2.508,2.900331,0.3923310203552246,0.8435681737020635
1.98,1.6732345,-0.3067655372619629,0.8450679104737562
2.301,2.4117348,0.11073481941223129,0.9518753501033328
3.612,3.4361472,-0.17585278701782237,0.9513142893084656
2.849,2.771919,-0.07708098793029805,0.9729445461810116
3.033,2.9477654,-0.08523464965820304,0.9718975767694682
2.558,2.4556193,-0.10238066482543928,0.9599762842746523
3.864,3.9281695,0.06416948890686047,0.9833929894133384
1.976,1.6116182,-0.36438183879852293,0.8155962354258487
3.122,2.8679013,-0.2540986747741698,0.9186102899506182
1.621,1.7715886,0.1505885639190674,0.9071014411356771
2.32,2.6734176,0.35341756820678727,0.8476648412901779
4.26,4.272894,0.01289390563964865,0.9969732615869369
4.597,4.6715755,0.07457554626464802,0.9837773447325108
2.529,2.3307903,-0.19820971870422355,0.9216252595080175
1.963,1.6773208,-0.28567916202545174,0.8544680784383842
2.021,1.6549513,-0.3660486660003661,0.8188774537355932
2.45,2.494327,0.044327068328857244,0.9819073190494461
1.693,1.589256,-0.10374395179748541,0.9387218241007174
2.65,2.3602996,-0.28970041275024405,0.8906790895282097
1.628,1.6728106,0.04481055450439464,0.972475089370765
3.5329999999999995,3.4819183,-0.051081665039061974,0.9855415609852641
4.473,4.3634357,-0.10956425476074205,0.9755054203530646
1.664,1.674135,0.010134969711303787,0.9939092730100337
1.656,1.6341544,-0.021845561027526772,0.9868082360944886
3.038,2.8214352,-0.21656478691101055,0.9287146850194172
1.553,1.5968823,0.04388234329223639,0.9717435007776971
1.688,1.6976188,0.00961884212493902,0.9943016338122399
3.7359999999999998,3.5918078,-0.1441921577453611,0.9614046686977085
2.529,2.445271,-0.08372898483276359,0.9668924536050757
2.61,2.5602028,-0.04979716300964343,0.9809206271993703
1.644,1.5701768,-0.0738231601715087,0.95509540135553
1.545,1.5850091,0.04000909805297859,0.9741041436550301
1.539,1.5869358,0.04793575859069832,0.9688526584855761
2.86,2.6078966,-0.25210343360900866,0.9118519462905564
1.633,1.7727362,0.13973619174957275,0.9144297662280633
1.649,1.6224725,-0.026527475357055685,0.9839129925063337
2.845,2.777855,-0.06714508056640645,0.9763989171998572
1.764,1.6039295,-0.1600704803466797,0.9092570973091385
4.02,3.4723313,-0.547668714523315,0.8637640013623594
2.722,2.6132073,-0.10879265975952146,0.9600320867893014
2.57,2.8536482,0.28364818572998063,0.8896310561361943
3.9829999999999997,4.0399466,0.05694655609130894,0.9857025970144844
4.477,4.077458,-0.3995420951843265,0.9107567354960182
2.624,2.6193826,-0.004617380142212024,0.9982403276897058
1.577,1.6065497,0.029549739837646527,0.981262054636876
1.845,1.653178,-0.1918220233917236,0.8960314236359221
1.796,1.595145,-0.2008550128936768,0.8881653603041889
1.93,2.1642084,0.23420841217041022,0.8786484911034144
3.901,3.9942994,0.09329941177368184,0.9760832064153597
1.654,1.5631759,-0.09082408332824699,0.9450882204786899
3.192,3.2026014,0.010601432800292798,0.9966787491227153
1.436,2.099997,0.6639970436096192,0.5376065155921872
1.658,1.5859035,-0.07209647464752189,0.9565159984031835
4.15,4.549616,0.3996158599853512,0.9037070216902768
4.08,4.099951,0.019950790405273366,0.9951101003908643
4.56,4.885171,0.32517093658447305,0.9286905840823524
3.5039999999999996,3.177723,-0.32627706909179643,0.9068843980902407
2.449,2.5153317,0.06633174514770523,0.9729147631083278
2.107,2.1161652,0.009165161132812294,0.9956501370988077
1.595,1.6050935,0.010093479156494167,0.9936717999018846
4.069,4.2195625,0.15056253051757817,0.9629976577740039
3.492,3.5825765,0.09057651329040528,0.9740617086797235
1.546,1.6219604,0.07596040153503414,0.9508664931856183
1.642,1.7141261,0.07212611007690439,0.9560742325962823
1.759,1.6780345,-0.08096545600891103,0.9539707470102836
1.664,1.6832616,0.0192616329193116,0.9884244994475291
4.1,3.6170108,-0.4829891681671139,0.8821977638616796
1.722,1.6489866,-0.07301342201232908,0.9575996387849425
2.622,2.3569965,-0.2650034637451171,0.8989307918592231
1.611,1.6802452,0.06924516105651857,0.957017280535991
1.453,1.6588963,0.20589632701873772,0.8582957143711372
1.672,1.6839647,0.0119647293090821,0.9928440614180131
4.307,3.846016,-0.46098406982421913,0.892968639465006
2.823,2.5650167,-0.25798325347900386,0.9086137961462969
1.837,1.6690285,-0.16797147941589352,0.9085620689080601
1.766,1.7019458,-0.06405421829223634,0.9637292082150417
1.799,1.9178839,0.11888387298583991,0.9339166909472819
1.599,1.6836361,0.08463606929779055,0.947069375048286
1.563,1.6129463,0.04994627189636236,0.9680446117105808
4.765,4.6062927,-0.15870727539062468,0.9666931216389035
2.699,2.4838867,-0.21511328124999984,0.9202988954242313
1.581,1.5882231,0.007223099708557168,0.9954313094822536
1.665,1.6530516,-0.011948385238647496,0.992823792649461
2.259,2.0243979,-0.2346021499633788,0.896147786647464
4.722,4.3413363,-0.38066374969482464,0.9193850593615365
1.7,1.6449977,-0.05500228404998775,0.9676457152647131
4.15,3.8811755,-0.2688244819641117,0.9352230163941899
2.393,1.6549623,-0.7380376987457273,0.6915847477034152
1.429,1.5940572,0.16505720233917232,0.8844946099795855
2.445,2.419118,-0.02588207244873031,0.9894142852970428
1.621,1.5558187,-0.06518132305145263,0.9597894367356862
1.719,1.6209457,-0.09805430793762215,0.9429585177791611
2.11,1.753335,-0.3566650009155272,0.8309644545424042
2.696,2.8335276,0.13752756500244123,0.9489882919130411
2.344,1.8524106,-0.4915894451141356,0.7902775404803175
1.729,1.684988,-0.044011978149414155,0.9745448362351566
3.013,2.811369,-0.2016310577392577,0.9330796356656961
4.55,4.3026037,-0.24739627838134748,0.945627191564539
1.677,1.6636564,-0.013343646049499558,0.9920431448720933
1.512,1.6170087,0.10500868606567382,0.9305498108031258
3.4399999999999995,3.7323685,0.29236846923828175,0.9150091659191041
1.974,1.6924926,-0.2815073957443237,0.8573924033716699
2.274,1.7346033,-0.5393967142105103,0.7627982787112971
2.368,2.43612,0.06812003326416027,0.9712330940607431
3.213,3.376897,0.16389709663391105,0.9489893879135042
4.052,3.3710353,-0.6809646625518795,0.831943567978312
3.49,3.841159,0.3511591053009031,0.8993813451859877
1.766,1.7486967,-0.017303315162658706,0.9902019732940778
1.956,2.2198038,0.26380381011962895,0.8651309764214576
1.429,1.6152427,0.1862427196502685,0.8696691954861662
2.659,2.6310005,-0.027999481201171683,0.9894699205712029
1.642,1.6294143,-0.012585680007934474,0.9923351522485174
2.529,2.3937597,-0.13524027252197257,0.9465242101534311
2.386,2.2308073,-0.1551926956176759,0.934956959087311
2.49,2.4412484,-0.04875158309936545,0.9804210509641103
1.947,1.6275918,-0.319408151626587,0.8359485610546549
1.658,1.6388694,-0.019130595207214274,0.988461643421463
2.715,2.6410408,-0.07395919799804673,0.9727590430946421
2.893,2.5303197,-0.3626803092956541,0.8746352197387991
1.595,1.7012366,0.1062366056442261,0.9333939776525229
1.593,2.4400396,0.8470396347045899,0.46827392673911494
1.706,1.8588533,0.15285334014892582,0.9104024969818724
3.3999999999999995,2.3864813,-1.0135187149047846,0.7019062603221221
1.428,1.7660211,0.3380211324691773,0.7632905234809683
2.036,2.053857,0.017857088088989226,0.9912293280505947
1.709,1.5973085,-0.1116914834976197,0.9346451237579756
2.833,2.8419952,0.008995239257812315,0.9968248361250222
2.602,2.6620681,0.06006812858581556,0.9769146315965351
1.662,1.57482,-0.08717995834350578,0.9475451514178665
3.769,3.9036968,0.13469677543640124,0.9642619327576543
2.904,2.943271,0.039270921707153406,0.9864769553350022
1.676,1.6610538,-0.014946223258972102,0.9910822056927374
1.709,1.5850338,-0.12396622562408455,0.9274627117471711
1.464,1.5778847,0.11388467407226566,0.9222099220817858
4.229,4.3185043,0.08950433349609366,0.9788355796887932
1.636,1.5701128,-0.06588717555999746,0.959726665305625
2.32,2.2151964,-0.10480362892150863,0.9548260220165911
3.122,2.7481356,-0.3738644332885741,0.8802484198306938
1.709,1.6361037,-0.07289625072479256,0.9573456695583425
1.69,1.6762888,-0.01371115684509272,0.9918868894407735
1.584,1.6086689,0.024668923377990648,0.984426184736117
1.583,1.5999902,0.016990248680114783,0.9892670570561498
2.32,1.8647888,-0.45521122932434066,0.8037882632222669
3.434,3.3700907,-0.06390927696228044,0.9813892612223994
2.715,2.6143594,-0.10064062118530259,0.9629316312392993
2.459,2.4976263,0.03862630462646477,0.9842918647310025
3.92,3.5738504,-0.34614960670471184,0.9116965289018593
1.709,1.5983948,-0.11060524845123298,0.9352807206253757
4.642,4.42264,-0.21936015319824254,0.9527444736755186
3.033,2.9288056,-0.1041944103240966,0.965646419279889
1.856,1.6621023,-0.1938976583480836,0.8955292789072825
2.774,2.580896,-0.19310409927368166,0.9303878517398407
1.712,1.6572403,-0.054759728431701626,0.9680141773179313
2.065,2.115721,0.05072098731994634,0.9754377785375562
2.186,2.1102335,-0.07576645469665522,0.9653401396630122
3.933,3.9926364,0.05963644218444841,0.984836907657145
2.456,2.4642267,0.008226722717285195,0.9966503571998024
1.662,1.5835788,-0.07842117500305168,0.9528151774951554
2.318,2.2189488,-0.09905115890502936,0.9572686976250951
2.602,2.455641,-0.14635896873474108,0.9437513571349957
3.144,2.704086,-0.43991393470764173,0.8600782650420987
2.183,2.3368468,0.15384682846069353,0.9295250442232279
1.595,1.8048036,0.2098036098480225,0.8684616866156598
2.75,2.868443,0.11844301223754883,0.9569298137318004
2.818,2.592737,-0.2252630405426026,0.9200627961168905
1.519,1.561807,0.0428070363998414,0.9718189358789721
1.674,1.7975812,0.1235811958312989,0.926176107627659
2.586,2.529842,-0.05615810012817368,0.9782837973208919
3.923,3.1924767,-0.730523250579834,0.8137845397451353
4.08,4.1445007,0.06450073242187493,0.9841909969554228
2.093,1.8414943,-0.25150567817687985,0.879834840813722
1.627,1.591901,-0.03509905529022217,0.9784271325813017
3.92,3.8493714,-0.07062856674194329,0.9819825084841981
3.957,3.1997304,-0.7572696037292479,0.8086253212713551
2.123,2.7792435,0.656243469238281,0.6908886155260099
1.589,1.7086692,0.11966918563842777,0.9246889958222607
1.697,1.6532656,-0.04373440456390387,0.9742284003748357
2.611,2.445427,-0.16557305908203146,0.9365863427491262
1.968,1.7223598,-0.24564022350311276,0.8751828132606134
2.32,2.4540005,0.1340004730224611,0.942241175421353
1.723,1.6301966,-0.09280342864990243,0.9461384627684838
2.686,2.8622634,0.1762634410858155,0.9343769765130993
1.667,1.6258764,-0.041123573303222694,0.9753307898600944
3.588,3.3735101,-0.21448987770080574,0.9402202124579694
2.72,2.585273,-0.13472697257995625,0.9504680247867808
3.137,3.0511613,-0.08583871078491212,0.9726366876681823
1.62,1.6586847,0.03868473052978505,0.9761205367100092
1.749,1.6143702,-0.13462977313995372,0.923024715185847
2.712,2.8987064,0.18670643615722637,0.9311554438948281
1.586,1.6104238,0.024423803329467697,0.9846003762109283
2.293,1.662955,-0.6300449542999269,0.7252311581770925
3.5489999999999995,3.3458693,-0.2031306972503657,0.9427639624541094
1.611,1.8719137,0.2609136714935303,0.8380424137222034
1.519,1.5763524,0.05735235786437998,0.9622433457114022
2.517,2.6410813,0.12408133316040049,0.9507026884543502
2.596,2.636301,0.04030104064941398,0.9844757162367435
1.592,1.589639,-0.002361051559448324,0.9985169274124068
3.212,3.138841,-0.07315908622741718,0.9772231985593346
4.317,4.1565075,-0.16049250793457048,0.9628231392322051
2.743,2.7674766,0.02447655868530285,0.9910767194001813
3.933,3.884925,-0.048075111389159986,0.9877764781619222
4.454,4.203776,-0.25022411727905247,0.9438203598385603
1.627,1.6399798,0.01297983932495117,0.9920222253688069
2.767,2.5488935,-0.21810654830932608,0.9211758047309989
2.394,2.3220778,-0.07192224884033216,0.9699572895403792
1.595,1.7417543,0.1467542934417725,0.9079910385945
2.743,2.1919496,-0.5510503940582274,0.799106673693683
2.895,2.683705,-0.2112949085235596,0.9270138485238136
2.393,2.8210363,0.42803633880615255,0.8211298208081268
2.815,2.499505,-0.3154949569702148,0.8879236387317176
1.88,1.6516525,-0.22834754467010487,0.8785385400690932
4.279,4.3009663,0.021966262817382898,0.9948664961866364
2.86,2.9349256,0.07492555618286145,0.9738022530829156
2.671,2.5243058,-0.14669417953491193,0.9450789294141101
2.646,2.7562404,0.11024036788940439,0.9583369735867708
2.713,2.4356651,-0.2773348693847657,0.8977755733930093
4.26,4.0104237,-0.24957633972167947,0.9414140047601691
1.582,1.6805906,0.09859062957763665,0.9376797537435925
3.8309999999999995,3.4115627,-0.4194373188018794,0.8905149259196347
4.405,4.1550074,-0.2499926376342776,0.9432479823758734
4.565,3.8701928,-0.6948072338104252,0.8477968819692387
1.952,1.872568,-0.07943198871612545,0.9593073828298537
1.711,1.571982,-0.13901797389984138,0.9187504535944819
3.417,3.4056714,-0.011328641891479307,0.9966846233855782
3.8819999999999997,3.847244,-0.034755975723266275,0.9910468893036408
1.664,1.582949,-0.08105095767974846,0.9512914917789973
1.568,1.5796967,0.01169665527343744,0.9925403984225527
1.736,1.9450209,0.2090209140777588,0.8795962476510606
4.003,3.4960942,-0.5069057731628419,0.8733685303115559
2.311,2.6890242,0.37802420997619635,0.8364239679895299
1.587,1.6107306,0.023730648040771518,0.9850468506359348
2.623,2.4510708,-0.17192921447753928,0.9344532159826384
