Real Labels,Predicted Labels,Diff,MAPE
1.746,2.532886,0.7868860282897949,0.5493207169016066
2.695,2.6744618,-0.020538158416747887,0.9923791619974961
1.816,2.319316,0.5033159103393554,0.7228436617074034
2.354,2.4407954,0.0867954216003417,0.9631285379777648
3.901,3.5794914,-0.32150862312316875,0.917583024064812
1.52,2.8791032,1.3591031837463379,0.10585316858793559
1.65,2.428351,0.7783509254455567,0.5282721663966323
4.057,3.6624088,-0.3945911712646488,0.9027381880047698
1.672,2.2186735,0.5466734676361085,0.6730421844281648
2.59,2.8042593,0.21425930023193374,0.9172744014548518
2.702,3.2501798,0.5481797676086426,0.7971207373765201
2.387,1.8200681,-0.5669318790435791,0.7624918814228827
3.9189999999999996,3.5613027,-0.35769733810424764,0.9087273952272907
3.7249999999999996,2.7081938,-1.0168062210083004,0.7270318869776374
2.291,2.6146703,0.3236702766418458,0.8587209617451568
1.745,1.8439516,0.09895158290863026,0.9432942218288651
3.9609999999999994,3.4584508,-0.5025492057800287,0.8731256738752767
2.707,2.8427234,0.13572336959838882,0.9498620725532365
1.649,2.4384005,0.7894005069732666,0.521285320210269
2.119,2.7515318,0.6325318393707273,0.7014951206367497
1.65,2.0204546,0.37045464515686044,0.7754820332382664
3.9829999999999997,4.134778,0.15177802276611363,0.9618935418613824
4.065,3.777609,-0.28739089012146035,0.9293011340414612
4.108,3.3405523,-0.7674476699829098,0.8131821640742674
4.048,3.5799603,-0.4680396537780762,0.8843775558848626
4.067,3.8702433,-0.19675668907165544,0.9516211730829468
3.055,2.7919345,-0.26306550979614274,0.9138901768261398
4.255,3.4398372,-0.8151627826690673,0.8084223777511005
4.287,3.1820176,-1.1049824352264404,0.7422480906866247
2.032,2.272473,0.24047309684753415,0.8816569405277883
1.568,2.206743,0.6387430019378662,0.5926383916212589
4.411,2.4986722,-1.9123277530670162,0.5664638963801822
2.698,2.4303145,-0.26768545913696284,0.9007837438335942
2.798,2.3650932,-0.43290676879882817,0.8452799253756869
4.597,3.216911,-1.3800889225006108,0.699784876549791
1.666,2.1497936,0.48379362487792976,0.7096076681404984
2.606,2.8880272,0.2820271911621095,0.8917777470598198
2.542,2.8450508,0.3030508117675783,0.8807825288089779
2.529,2.1772072,-0.35179276847839347,0.860896493286519
2.728,2.4659445,-0.2620554714202883,0.9039386101831788
2.845,2.784148,-0.0608520221710207,0.9786108885163372
2.066,2.1473038,0.08130381965637223,0.9606467475041761
2.641,2.8629904,0.22199037933349608,0.9159445742773585
2.65,2.7024226,0.052422618865966886,0.98021787967322
2.123,3.2587872,1.135787155151367,0.46500840548687383
2.649,2.5433674,-0.10563261413574221,0.9601235884727285
2.671,2.4934201,-0.17757987594604474,0.933515583696726
1.935,2.0207305,0.0857304954528808,0.9556948343912761
1.952,2.5799046,0.6279045562744141,0.6783275838758125
1.666,2.027096,0.36109603309631355,0.783255682415178
