Real Labels,Predicted Labels,Diff,MAPE
1.746,1.776117,0.030116967201232914,0.9827508778916192
2.695,2.897186,0.20218604087829606,0.9249773503234523
1.816,2.1113238,0.2953238334655761,0.8373767436863568
2.354,2.4669394,0.11293944931030264,0.9520223239973226
3.901,3.8081508,-0.0928492317199705,0.9761986076083131
1.52,2.209747,0.6897470760345459,0.5462190289246409
1.65,1.766731,0.11673102378845224,0.9292539249766956
4.057,3.8543615,-0.20263846588134804,0.9500521405271511
1.672,1.7447846,0.07278459358215339,0.9564685445082814
2.59,2.4198048,-0.17019518852233873,0.9342875719990971
2.702,3.0164902,0.3144902210235596,0.8836083563939454
2.387,1.7496386,-0.637361442565918,0.7329864086443578
3.9189999999999996,3.7689936,-0.15000638389587362,0.9617233008686211
3.7249999999999996,3.3809845,-0.3440154552459713,0.9076468576520882
2.291,2.3064923,0.015492328643798903,0.9932377439354871
1.745,1.742154,-0.002845997810363876,0.9983690556960666
3.9609999999999994,4.232894,0.2718939437866217,0.931357247213678
2.707,2.7401066,0.03310658264160171,0.987770010106538
1.649,1.746958,0.09795801734924314,0.9405955019107076
2.119,1.8001306,-0.3188693943023684,0.849518926709595
1.65,1.7546147,0.10461471080780038,0.9365971449649695
3.9829999999999997,3.8408632,-0.14213677215576137,0.9643141420648352
4.065,3.9094071,-0.1555928611755375,0.9617237733885516
4.108,3.6576111,-0.45038886833190883,0.8903629823924273
4.048,3.775613,-0.2723869304656983,0.9327107385213196
4.067,3.705046,-0.3619540615081789,0.9110021978096438
3.055,2.9163842,-0.13861577987670914,0.9546265859650707
4.255,3.8911712,-0.3638287830352782,0.9144938230234364
4.287,3.4061658,-0.8808341617584228,0.794533668822388
2.032,1.7958442,-0.23615580272674563,0.8837815931462866
1.568,1.7439175,0.17591746520996088,0.8878077390242597
4.411,3.7860892,-0.6249108180999752,0.8583289915892144
2.698,2.7858717,0.08787174415588384,0.9674307842268778
2.798,2.5347795,-0.2632204513549805,0.9059254998731306
4.597,4.057452,-0.5395477981567387,0.8826304550453038
1.666,1.7628145,0.09681452178955086,0.9418880421431267
2.606,2.5823152,-0.02368479347228991,0.9909114376545319
